"Gene_A","Gene_B","interaction","name","Name_A","Name_B","SCORE","selected","shared interaction","shared name","source","support","target","TYPE"
"31","8518","Direct","","ACACA","ELP1","270","false","Direct","","31","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.239"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""18303054"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Physical"": 270, ""String_Score_Combined"": 270}","8518","Direct"
"10575","22820","Direct","","CCT4","COPG1","294","false","Direct","","10575","{""StringDB"": ""functional"", ""StringEvidence"": ""coexpression:0.216,textmining:0.027"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 268, ""String_Score_Physical"": 294}","22820","Direct"
"31","7415","Direct","","ACACA","VCP","208","false","Direct","","31","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""23383273"", ""BioGrid_Type"": ""Affinity Capture-MS""}","7415","Direct"
"10575","1968","Direct","","CCT4","EIF2S3","294","false","Direct","","10575","{""StringDB"": ""functional"", ""StringEvidence"": ""coexpression:0.894,cooccurrence:0.361,textmining:0.045"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 937, ""String_Score_Physical"": 294}","1968","Direct"
"31","6897","Direct","","ACACA","TARS1","294","false","Direct","","31","{""InWeb_IM"": ""inference""}","6897","Direct"
"10575","191","Direct","","CCT4","AHCY","294","false","Direct","","10575","{""StringDB"": ""functional"", ""StringEvidence"": ""coexpression:0.378,textmining:0.069"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 444, ""String_Score_Physical"": 294}","191","Direct"
"31","6780","Direct","","ACACA","STAU1","208","false","Direct","","31","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""36232890,30948266"", ""BioGrid_Type"": ""Proximity Label-MS,Affinity Capture-MS""}","6780","Direct"
"10575","1540","Direct","","CCT4","CYLD","208","false","Direct","","10575","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""31067453,27591049"", ""BioGrid_Type"": ""Affinity Capture-MS""}","1540","Direct"
"31","6050","Direct","","ACACA","RNH1","208","false","Direct","","31","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation""}","6050","Direct"
"10575","1213","Direct","","CCT4","CLTC","294","false","Direct","","10575","{""InWeb_IM"": ""inference""}","1213","Direct"
"31","5704","Direct","","ACACA","PSMC4","294","false","Direct","","31","{""InWeb_IM"": ""inference"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation""}","5704","Direct"
"10575","10694","Direct","","CCT4","CCT8","999","false","Direct","","10575","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.996,coexpression:0.992,textmining:0.922,database:0.896,cooccurrence:0.281"", ""InWeb_IM"": ""inference"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314,35271311,26344197,24981860,22939629"", ""BioGrid_Type"": ""Affinity Capture-MS,Co-fractionation"", ""BioGrid_Score"": ""75.97383317,1.0,0.978"", ""String_Score_Physical"": 999, ""String_Score_Combined"": 999}","10694","Direct"
"31","5700","Direct","","ACACA","PSMC1","208","false","Direct","","31","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation""}","5700","Direct"
"10575","10576","Direct","","CCT4","CCT2","999","false","Direct","","10575","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.998,coexpression:0.995,textmining:0.911,database:0.896,cooccurrence:0.245"", ""InWeb_IM"": ""inference"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314,35366418,35271311,33961781,32296183,30021884,26344197,24981860,22939629"", ""BioGrid_Type"": ""Two-hybrid,Affinity Capture-MS,Co-fractionation,Affinity Capture-Western,Proximity Label-MS"", ""BioGrid_Score"": ""37.2365386,1.0,0.9451808"", ""String_Score_Physical"": 999, ""String_Score_Combined"": 999}","10576","Direct"
"31","5684","Direct","","ACACA","PSMA3","208","false","Direct","","31","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation""}","5684","Direct"
"10573","9801","Direct","","MRPL28","MRPL19","994","false","Direct","","10573","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.973,database:0.791,coexpression:0.227"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,28514442,26186194,24981860"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.918259733,14.81126259,0.945307122,0.969386766"", ""String_Score_Physical"": 994, ""String_Score_Combined"": 995}","9801","Direct"
"31","5537","Direct","","ACACA","PPP6C","212","false","Direct","","31","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.178,textmining:0.028,coexpression:0.022,neighborhood:0.008"", ""InWeb_IM"": ""inference"", ""String_Score_Physical"": 212, ""String_Score_Combined"": 257}","5537","Direct"
"10573","84545","Direct","","MRPL28","MRPL43","963","false","Direct","","10573","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.816,database:0.791,coexpression:0.167"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.861453624"", ""String_Score_Physical"": 963, ""String_Score_Combined"": 969}","84545","Direct"
"31","5518","Direct","","ACACA","PPP2R1A","208","false","Direct","","31","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation""}","5518","Direct"
"10573","65993","Direct","","MRPL28","MRPS34","823","false","Direct","","10573","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.816,coexpression:0.423"", ""String_Score_Physical"": 823, ""String_Score_Combined"": 898}","65993","Direct"
"31","506","Direct","","ACACA","ATP5F1B","294","false","Direct","","31","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.123,coexpression:0.055"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 205, ""String_Score_Physical"": 294}","506","Direct"
"10573","65080","Direct","","MRPL28","MRPL44","994","false","Direct","","10573","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.973,database:0.791,coexpression:0.153"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,28514442,26186194,24981860"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.956611521,0.886329515,0.871604287,12.22456686"", ""String_Score_Physical"": 994, ""String_Score_Combined"": 995}","65080","Direct"
"31","4830","Direct","","ACACA","NME1","294","false","Direct","","31","{""InWeb_IM"": ""inference""}","4830","Direct"
"10573","65008","Direct","","MRPL28","MRPL1","964","false","Direct","","10573","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.825,database:0.791,coexpression:0.041"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,28514442,26186194"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.982346389,0.95354166,0.947141665"", ""String_Score_Physical"": 964, ""String_Score_Combined"": 966}","65008","Direct"
"31","4677","Direct","","ACACA","NARS1","294","false","Direct","","31","{""InWeb_IM"": ""inference""}","4677","Direct"
"10573","64978","Direct","","MRPL28","MRPL38","995","false","Direct","","10573","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.975,database:0.791,coexpression:0.294,textmining:0.179"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,28514442,26344197,26186194,24981860"", ""BioGrid_Type"": ""Affinity Capture-MS,Co-fractionation"", ""BioGrid_Score"": ""0.991233612,0.998781431,15.78112839,0.992368165,0.983385948"", ""String_Score_Physical"": 995, ""String_Score_Combined"": 997}","64978","Direct"
"31","3959","Direct","","ACACA","LGALS3BP","208","false","Direct","","31","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""28514442"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.992027139""}","3959","Direct"
"10573","64965","Direct","","MRPL28","MRPS9","800","false","Direct","","10573","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.791,textmining:0.160,coexpression:0.077"", ""String_Score_Physical"": 800, ""String_Score_Combined"": 844}","64965","Direct"
"31","3921","Direct","","ACACA","RPSA","294","false","Direct","","31","{""InWeb_IM"": ""inference""}","3921","Direct"
"10573","63875","Direct","","MRPL28","MRPL17","993","false","Direct","","10573","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.966,database:0.791,coexpression:0.526"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,28514442,26186194,24981860"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.791668065,0.881372751,13.54962181,0.990600558"", ""String_Score_Physical"": 993, ""String_Score_Combined"": 996}","63875","Direct"
"31","38","Direct","","ACACA","ACAT1","900","false","Direct","","31","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,textmining:0.313,coexpression:0.022,neighborhood:0.003"", ""String_Score_Physical"": 900, ""String_Score_Combined"": 933}","38","Direct"
"10573","56829","Direct","","MRPL28","ZC3HAV1","270","false","Direct","","10573","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.239,coexpression:0.001"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""29395067"", ""BioGrid_Type"": ""Proximity Label-MS"", ""String_Score_Physical"": 270, ""String_Score_Combined"": 270}","56829","Direct"
"31","3376","Direct","","ACACA","IARS1","284","false","Direct","","31","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.254,coexpression:0.047,textmining:0.001"", ""InWeb_IM"": ""inference"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""26344197"", ""BioGrid_Type"": ""Co-fractionation"", ""BioGrid_Score"": ""0.129254705"", ""String_Score_Physical"": 284, ""String_Score_Combined"": 319}","3376","Direct"
"10573","55168","Direct","","MRPL28","MRPS18A","955","false","Direct","","10573","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.954,coexpression:0.669,textmining:0.543"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,28514442,26186194"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.818582051,0.882915031,0.811860535"", ""String_Score_Physical"": 955, ""String_Score_Combined"": 993}","55168","Direct"
"31","3320","Direct","","ACACA","HSP90AA1","294","false","Direct","","31","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.184,neighborhood:0.030"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 241, ""String_Score_Physical"": 294}","3320","Direct"
"10573","55037","Direct","","MRPL28","PTCD3","823","false","Direct","","10573","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.816,coexpression:0.055"", ""String_Score_Physical"": 823, ""String_Score_Combined"": 833}","55037","Direct"
"31","3310","Direct","","ACACA","HSPA6","294","false","Direct","","31","{""InWeb_IM"": ""inference""}","3310","Direct"
"10573","54948","Direct","","MRPL28","MRPL16","991","false","Direct","","10573","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.957,database:0.791,textmining:0.593,coexpression:0.189"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,28514442,26186194"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.92921993,0.951774166,0.897767708"", ""String_Score_Physical"": 991, ""String_Score_Combined"": 997}","54948","Direct"
"31","3301","Direct","","ACACA","DNAJA1","294","false","Direct","","31","{""InWeb_IM"": ""inference"", ""BioGrid"": ""genetic"", ""BioGrid_PubMed"": ""32694731"", ""BioGrid_Type"": ""Positive Genetic""}","3301","Direct"
"10573","54148","Direct","","MRPL28","MRPL39","995","false","Direct","","10573","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.975,database:0.791,coexpression:0.070"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,28514442,26344197,26186194,24981860"", ""BioGrid_Type"": ""Affinity Capture-MS,Co-fractionation"", ""BioGrid_Score"": ""11.86546858,0.983624416,0.999267522,0.998916213,0.999592126"", ""String_Score_Physical"": 995, ""String_Score_Combined"": 995}","54148","Direct"
"10573","51649","Direct","","MRPL28","MRPS23","822","false","Direct","","10573","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.815,coexpression:0.416"", ""String_Score_Physical"": 822, ""String_Score_Combined"": 896}","51649","Direct"
"10573","51069","Direct","","MRPL28","MRPL2","992","false","Direct","","10573","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.964,database:0.791,coexpression:0.187"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,28514442,26186194"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.978736216,0.967466111,0.999996071"", ""String_Score_Physical"": 992, ""String_Score_Combined"": 994}","51069","Direct"
"10573","351","Direct","","MRPL28","APP","294","false","Direct","","10573","{""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""21832049"", ""BioGrid_Type"": ""Reconstituted Complex""}","351","Direct"
"10573","29074","Direct","","MRPL28","MRPL18","963","false","Direct","","10573","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.816,database:0.791,coexpression:0.654"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,24981860"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.999878012,13.21043383"", ""String_Score_Physical"": 963, ""String_Score_Combined"": 987}","29074","Direct"
"10573","27229","Direct","","MRPL28","TUBGCP4","274","false","Direct","","10573","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.243"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""24981860"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""12.68172412"", ""String_Score_Physical"": 274, ""String_Score_Combined"": 274}","27229","Direct"
"10573","23196","Direct","","MRPL28","FAM120A","208","false","Direct","","10573","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.925161025""}","23196","Direct"
"10573","23107","Direct","","MRPL28","MRPS27","823","false","Direct","","10573","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.816,coexpression:0.008"", ""String_Score_Physical"": 823, ""String_Score_Combined"": 825}","23107","Direct"
"10573","22907","Direct","","MRPL28","DHX30","208","false","Direct","","10573","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""32877691"", ""BioGrid_Type"": ""Proximity Label-MS"", ""BioGrid_Score"": ""0.99""}","22907","Direct"
"10549","9828","Direct","","PRDX4","ARHGEF17","208","false","Direct","","10549","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""32203420"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""5.820552184""}","9828","Direct"
"10549","91607","Direct","","PRDX4","SLFN11","208","false","Direct","","10549","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33863777"", ""BioGrid_Type"": ""Proximity Label-MS""}","91607","Direct"
"10549","87","Direct","","PRDX4","ACTN1","208","false","Direct","","10549","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation""}","87","Direct"
"10549","790","Direct","","PRDX4","CAD","294","false","Direct","","10549","{""InWeb_IM"": ""inference""}","790","Direct"
"10549","7514","Direct","","PRDX4","XPO1","294","false","Direct","","10549","{""InWeb_IM"": ""inference""}","7514","Direct"
"10549","7094","Direct","","PRDX4","TLN1","233","false","Direct","","10549","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.201"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""22863883"", ""BioGrid_Type"": ""Co-fractionation"", ""String_Score_Physical"": 233, ""String_Score_Combined"": 233}","7094","Direct"
"10549","6897","Direct","","PRDX4","TARS1","294","false","Direct","","10549","{""StringDB"": ""functional"", ""StringEvidence"": ""coexpression:0.193,textmining:0.070"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 280, ""String_Score_Physical"": 294}","6897","Direct"
"10549","63929","Direct","","PRDX4","XPNPEP3","213","false","Direct","","10549","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.179,textmining:0.063,coexpression:0.022"", ""String_Score_Physical"": 213, ""String_Score_Combined"": 278}","63929","Direct"
"10549","558","Direct","","PRDX4","AXL","208","false","Direct","","10549","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35384245"", ""BioGrid_Type"": ""Proximity Label-MS"", ""BioGrid_Score"": ""0.0""}","558","Direct"
"10549","5573","Direct","","PRDX4","PRKAR1A","294","false","Direct","","10549","{""InWeb_IM"": ""inference""}","5573","Direct"
"10549","5518","Direct","","PRDX4","PPP2R1A","294","false","Direct","","10549","{""InWeb_IM"": ""inference""}","5518","Direct"
"10549","5479","Direct","","PRDX4","PPIB","382","false","Direct","","10549","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.357,coexpression:0.333,textmining:0.243"", ""InWeb_IM"": ""inference"", ""String_Score_Physical"": 382, ""String_Score_Combined"": 688}","5479","Direct"
"10549","5476","Direct","","PRDX4","CTSA","213","false","Direct","","10549","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.179,coexpression:0.023,textmining:0.007"", ""String_Score_Physical"": 213, ""String_Score_Combined"": 236}","5476","Direct"
"10549","54431","Direct","","PRDX4","DNAJC10","244","false","Direct","","10549","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.332,experiments:0.213,coexpression:0.022,neighborhood:0.008"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33957083"", ""BioGrid_Type"": ""Proximity Label-MS"", ""BioGrid_Score"": ""260.0"", ""String_Score_Physical"": 244, ""String_Score_Combined"": 511}","54431","Direct"
"10549","506","Direct","","PRDX4","ATP5F1B","218","false","Direct","","10549","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.306,experiments:0.185,coexpression:0.078"", ""InWeb_IM"": ""inference"", ""String_Score_Physical"": 218, ""String_Score_Combined"": 499}","506","Direct"
"10549","5034","Direct","","PRDX4","P4HB","500","false","Direct","","10549","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.724,experiments:0.479,coexpression:0.108,neighborhood:0.004"", ""InWeb_IM"": ""experimental"", ""String_Score_Physical"": 500, ""String_Score_Combined"": 877}","5034","Direct"
"10549","4830","Direct","","PRDX4","NME1","294","false","Direct","","10549","{""StringDB"": ""functional"", ""StringEvidence"": ""coexpression:0.263,textmining:0.209,neighborhood:0.018"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 450, ""String_Score_Physical"": 294}","4830","Direct"
"10549","4677","Direct","","PRDX4","NARS1","294","false","Direct","","10549","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.114,coexpression:0.031"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 176, ""String_Score_Physical"": 294}","4677","Direct"
"10549","3836","Direct","","PRDX4","KPNA1","294","false","Direct","","10549","{""InWeb_IM"": ""inference""}","3836","Direct"
"10549","38","Direct","","PRDX4","ACAT1","294","false","Direct","","10549","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.081,coexpression:0.072"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 182, ""String_Score_Physical"": 294}","38","Direct"
"10549","3376","Direct","","PRDX4","IARS1","294","false","Direct","","10549","{""InWeb_IM"": ""inference""}","3376","Direct"
"10549","3276","Direct","","PRDX4","PRMT1","208","false","Direct","","10549","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""34728620"", ""BioGrid_Type"": ""Affinity Capture-MS""}","3276","Direct"
"10549","2617","Direct","","PRDX4","GARS1","294","false","Direct","","10549","{""InWeb_IM"": ""inference""}","2617","Direct"
"10549","23019","Direct","","PRDX4","CNOT1","294","false","Direct","","10549","{""InWeb_IM"": ""inference""}","23019","Direct"
"10549","22872","Direct","","PRDX4","SEC31A","294","false","Direct","","10549","{""InWeb_IM"": ""inference""}","22872","Direct"
"10549","1968","Direct","","PRDX4","EIF2S3","294","false","Direct","","10549","{""StringDB"": ""functional"", ""StringEvidence"": ""coexpression:0.093,textmining:0.093"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 211, ""String_Score_Physical"": 294}","1968","Direct"
"10549","191","Direct","","PRDX4","AHCY","294","false","Direct","","10549","{""StringDB"": ""functional"", ""StringEvidence"": ""coexpression:0.121,textmining:0.093"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 235, ""String_Score_Physical"": 294}","191","Direct"
"10549","1508","Direct","","PRDX4","CTSB","208","false","Direct","","10549","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.139,coexpression:0.014"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""34709727"", ""BioGrid_Type"": ""Proximity Label-MS,Affinity Capture-MS"", ""BioGrid_Score"": ""0.95,0.94"", ""String_Score_Combined"": 185, ""String_Score_Physical"": 208}","1508","Direct"
"10549","1503","Direct","","PRDX4","CTPS1","294","false","Direct","","10549","{""InWeb_IM"": ""inference""}","1503","Direct"
"10549","123283","Direct","","PRDX4","TARS3","294","false","Direct","","10549","{""StringDB"": ""functional"", ""StringEvidence"": ""coexpression:0.103,textmining:0.070"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 200, ""String_Score_Physical"": 294}","123283","Direct"
"10549","1213","Direct","","PRDX4","CLTC","208","false","Direct","","10549","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation""}","1213","Direct"
"10549","11316","Direct","","PRDX4","COPE","208","false","Direct","","10549","{""StringDB"": ""functional"", ""StringEvidence"": ""coexpression:0.095,textmining:0.038"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35271311"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Combined"": 164, ""String_Score_Physical"": 208}","11316","Direct"
"10549","10694","Direct","","PRDX4","CCT8","294","false","Direct","","10549","{""StringDB"": ""functional"", ""StringEvidence"": ""coexpression:0.097,textmining:0.028"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 157, ""String_Score_Physical"": 294}","10694","Direct"
"10534","9738","Direct","","ZNRD2","CCP110","270","false","Direct","","10534","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.239"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,22261722"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.900361561"", ""String_Score_Physical"": 270, ""String_Score_Combined"": 270}","9738","Direct"
"10534","96764","Direct","","ZNRD2","TGS1","370","false","Direct","","10534","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.343"", ""String_Score_Physical"": 370, ""String_Score_Combined"": 370}","96764","Direct"
"10534","8924","Direct","","ZNRD2","HERC2","422","false","Direct","","10534","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.397,coexpression:0.017"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,28514442,22261722"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.995308825,0.994999632"", ""String_Score_Physical"": 422, ""String_Score_Combined"": 431}","8924","Direct"
"10534","8518","Direct","","ZNRD2","ELP1","208","false","Direct","","10534","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.826904983""}","8518","Direct"
"10534","84617","Direct","","ZNRD2","TUBB6","271","false","Direct","","10534","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.240,textmining:0.144,coexpression:0.014"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""22939629"", ""BioGrid_Type"": ""Co-fractionation"", ""BioGrid_Score"": ""0.861"", ""String_Score_Physical"": 271, ""String_Score_Combined"": 384}","84617","Direct"
"10534","84248","Direct","","ZNRD2","FYTTD1","208","false","Direct","","10534","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,28514442"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.892993831,0.818200826""}","84248","Direct"
"10534","8239","Direct","","ZNRD2","USP9X","629","false","Direct","","10534","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.613"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""22939629"", ""BioGrid_Type"": ""Co-fractionation"", ""BioGrid_Score"": ""0.884"", ""String_Score_Physical"": 629, ""String_Score_Combined"": 629}","8239","Direct"
"10534","79084","Direct","","ZNRD2","WDR77","270","false","Direct","","10534","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.239,coexpression:0.023"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""28977470"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Physical"": 270, ""String_Score_Combined"": 286}","79084","Direct"
"10534","7205","Direct","","ZNRD2","TRIP6","239","false","Direct","","10534","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.208,coexpression:0.042"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""22939629"", ""BioGrid_Type"": ""Co-fractionation"", ""BioGrid_Score"": ""0.92"", ""String_Score_Physical"": 239, ""String_Score_Combined"": 271}","7205","Direct"
"10534","6950","Direct","","ZNRD2","TCP1","227","false","Direct","","10534","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.195,coexpression:0.021"", ""InWeb_IM"": ""inference"", ""String_Score_Physical"": 227, ""String_Score_Combined"": 244}","6950","Direct"
"10534","6192","Direct","","ZNRD2","RPS4Y1","208","false","Direct","","10534","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.999999359""}","6192","Direct"
"10534","51386","Direct","","ZNRD2","EIF3L","294","false","Direct","","10534","{""InWeb_IM"": ""experimental""}","51386","Direct"
"10534","3066","Direct","","ZNRD2","HDAC2","208","false","Direct","","10534","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35271311"", ""BioGrid_Type"": ""Affinity Capture-MS""}","3066","Direct"
"10534","25929","Direct","","ZNRD2","GEMIN5","208","false","Direct","","10534","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,28514442"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.981225875,0.980774789""}","25929","Direct"
"10534","2495","Direct","","ZNRD2","FTH1","252","false","Direct","","10534","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.220"", ""String_Score_Physical"": 252, ""String_Score_Combined"": 252}","2495","Direct"
"10534","23196","Direct","","ZNRD2","FAM120A","208","false","Direct","","10534","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,28514442"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.956784018,0.973731938""}","23196","Direct"
"10534","1540","Direct","","ZNRD2","CYLD","208","false","Direct","","10534","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""27591049"", ""BioGrid_Type"": ""Affinity Capture-MS""}","1540","Direct"
"10534","10802","Direct","","ZNRD2","SEC24A","239","false","Direct","","10534","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.208"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""22939629"", ""BioGrid_Type"": ""Co-fractionation"", ""BioGrid_Score"": ""0.87"", ""String_Score_Physical"": 239, ""String_Score_Combined"": 239}","10802","Direct"
