shcGAS-1/shGFP	shcGAS-2/shGFP	shGFP	shcGAS-1	shcGAS-2
0.988004142	1.573359428	544.688	538.154	856.99
0.988125082	0.441483784	688.51	680.334	303.966
0.98814384	0.807419613	27.0661	26.7452	21.8537
0.988263597	1.548612204	35.5816	35.164	55.1021
0.988487166	1.184769564	223.316	220.745	264.578
0.988533319	1.036112438	282.645	279.404	292.852
0.988794083	0.931876838	76.7184	75.8587	71.4921
0.98881627	0.934767114	3311.06	3274.03	3095.07
0.98883889	1.006338408	254.007	251.172	255.617
0.988960888	1.031159252	2410.52	2383.91	2485.63
0.988983552	1.026357948	490.63	485.225	503.562
0.989048591	0.896665355	505.871	500.331	453.597
0.989109314	0.689096287	184.24	182.2335	126.9591
0.98912177	0.945110929	407.695	403.26	385.317
0.989402152	0.846822283	6414.51	6346.53	5431.95
0.989450011	1.191709153	254.787	252.099	303.632
0.989540394	1.01897287	3791.73	3752.07	3863.67
0.989561622	0.915610184	354.557	350.856	324.636
0.989578535	0.87676122	4233.57	4189.45	3711.83
0.98973508	0.903929818	4604.03	4556.77	4161.72
0.989777684	0.997150223	298.269	295.22	297.419
0.989781031	1.014227334	613.467	607.198	622.195
0.989904434	0.873514045	2968.63	2938.66	2593.14
0.990165848	1.240174558	2296.08	2273.5	2847.54
0.990321658	1.019377432	183.1512	181.3786	186.7002
0.990343862	1.044668811	3815.19	3778.35	3985.61
0.990390078	0.562133652	5773.2	5717.72	3245.31
0.990505038	1.127481442	63.9497	63.3425	72.1021
0.990575775	0.928537343	836.143	828.263	776.39
0.990591001	1.118467781	69.1572	68.5065	77.3501
0.990591325	1.142745618	221.604	219.519	253.237
0.990623144	1.153238662	57.5886	57.0486	66.4134
0.990687466	1.102778895	2287.24	2265.94	2522.32
0.990703252	0.999889094	2010.703	1992.01	2010.48
0.990896743	0.720745224	313.624	310.769	226.043
0.990918401	1.018876121	1378.832	1366.31	1404.859
0.990956112	0.962743301	582.714	577.444	561.004
0.991024595	1.073868822	103.2154	102.289	110.8398
0.991122	0.951949145	4632.8	4591.67	4410.19
0.991123267	1.060344002	145.1097	143.8216	153.8662
0.991151432	1.208698316	157.3362	155.944	190.172
0.991206513	0.810416165	544.039	539.255	440.898
0.991379983	1.020345252	576.449	571.48	588.177
0.991562807	0.944601113	4801.36	4760.85	4535.37
0.991655503	0.920555525	3784.53	3752.95	3483.87
0.991781945	0.830387554	4779.72	4740.44	3969.02
0.991842634	0.93035064	1194.871	1185.124	1111.649
0.99196791	1.021254443	826.933	820.291	844.509
0.991995764	1.068121262	832.809	826.143	889.541
0.992074068	1.260825734	258.897	256.845	326.424
0.992120774	1.172785238	2115.69	2099.02	2481.25
0.992161263	1.163058754	261.139	259.092	303.72
0.992175792	0.921312582	891.464	884.489	821.317
0.992180986	0.962854563	126.8958	125.9036	122.1822
0.992212882	1.031214033	4118.34	4086.27	4246.89
0.992329177	0.766335281	672.027	666.872	514.998
0.992455792	1.230834224	1834.52	1820.68	2257.99
0.992590185	0.659982202	729.303	723.899	481.327
0.992614312	0.988787973	63.2981	62.8306	62.5884
0.992866483	0.80694589	928.434	921.811	749.196
0.992925285	1.242458421	592.25	588.06	735.846
0.992997525	1.140435689	214.924	213.419	245.107
0.993296702	0.897329063	510.495	507.073	458.082
0.993711307	1.028019521	1207.087	1199.496	1240.909
0.993732185	1.097049556	4725.73	4696.11	5184.36
0.993845731	1.0921127	139.0742	138.2183	151.8847
0.993976772	0.611286098	82.5139	82.0169	50.4396
0.994122598	1.182913241	7117.09	7075.26	8418.9
0.994183719	1.159293358	199.3542	198.1947	231.11
0.99426403	0.856082426	696.482	692.487	596.246
0.994281164	0.922836132	915.571	910.335	844.922
0.994370239	1.011639845	122.5274	121.8376	123.9536
0.994394132	1.072185634	137.5523	136.7812	147.4816
0.994416543	1.129595034	99.6157	99.0595	112.5254
0.994724265	1.133298646	674.598	671.039	764.521
0.99475824	1.004803932	1231.075	1224.622	1236.989
0.994925166	1.061228126	114.5062	113.9251	121.5172
0.995078142	1.368689621	956.143	951.437	1308.663
0.9951354	0.90975488	2063.89	2053.85	1877.634
0.995271672	1.046284241	5545.3	5519.08	5801.96
0.995275522	1.329597705	1281.623	1275.568	1704.043
0.995287557	0.84220552	994.813	990.125	837.837
0.9956397	0.99975063	818.063	814.496	817.859
0.995783253	1.20613646	320.152	318.802	386.147
0.995828239	1.092663207	1703.837	1696.729	1861.72
0.995828797	1.105865297	1011.219	1007.001	1118.272
0.996078094	0.974101686	1790.966	1783.942	1744.583
0.996210212	1.039108338	1281.338	1276.482	1331.449
0.99622833	0.893403941	813.698	810.629	726.961
0.996314278	1.104794189	1818.097	1811.396	2008.623
0.996347277	1.016409384	100.473	100.106	102.1217
0.996356657	0.911843554	3532.47	3519.6	3221.06
0.996366574	0.993616926	986.672	983.087	980.374
0.996689062	1.2587512	3313.26	3302.29	4170.57
0.996845054	0.875183626	2627.62	2619.33	2299.65
0.997003922	1.026390347	233.305	232.606	239.462
0.997211172	0.879100845	4338.74	4326.64	3814.19
0.997291918	1.166885847	42.3547	42.24	49.4231
0.997490736	1.015496946	4463.46	4452.26	4532.63
0.99757538	0.938354385	793.114	791.191	744.222
0.997756606	1.238508952	630.295	628.881	780.626
0.997780933	1.014846324	970.678	968.524	985.089
0.997795286	0.839642358	94.1165	93.909	79.0242
0.99784157	1.199620632	791.316	789.608	949.279
0.99787859	1.355376962	795.226	793.539	1077.831
0.997918462	1.000573377	943.533	941.569	944.074
0.997964633	0.802025743	768.903	767.338	616.68
0.998042434	0.830491016	467.928	467.012	388.61
0.998380783	0.928754473	2204.77	2201.2	2047.69
0.998505898	0.891196578	15112.76	15090.18	13468.44
0.998526584	0.91796126	770.319	769.184	707.123
0.998796635	1.023925599	875.046	873.993	895.982
0.998800963	0.976317058	889.881	888.814	868.806
0.998846356	1.015424662	1809.051	1806.964	1836.955
0.998882728	1.384706304	85.0285	84.9335	117.7395
0.998942458	0.771389519	111.8632	111.7449	86.2901
0.999001446	0.684138135	310.449	310.139	212.39
0.999166863	1.105834837	128.5503	128.4432	142.1554
0.999174698	1.312914263	232.642	232.45	305.439
0.999230396	0.860044205	125.779	125.6822	108.1755
0.999452561	0.722714706	4731.12	4728.53	3419.25
0.999465377	0.861379328	521.863	521.584	449.522
0.999552263	1.079510212	1887.267	1886.422	2037.324
0.999553566	0.788252845	2687.97	2686.77	2118.8
0.999646356	0.870038854	1702.278	1701.676	1481.048
0.999770131	1.095571489	1131.08	1130.82	1239.179
0.99980771	0.725813811	306.828	306.769	222.7
0.999914771	0.896909871	1114.646	1114.551	999.737
0.999957113	0.926626469	7461.41	7461.09	6913.94
0.999971084	1.039177203	2766.66	2766.58	2875.05
1.000052819	1.085827808	7573.07	7573.47	8223.05
1.000201315	1.086857632	516.604	516.708	561.475
1.00021429	1.100992327	242.662	242.714	267.169
1.000291984	1.086786767	53.4275	53.4431	58.0643
1.000338701	0.774450121	2450.54	2451.37	1897.821
1.000354177	0.945938551	1191.496	1191.918	1127.082
1.000390422	0.963938739	5967.9	5970.23	5752.69
1.000409335	0.987162932	2369.7	2370.67	2339.28
1.000477312	0.738806081	469.295	469.519	346.718
1.000514326	0.946640289	1835.411	1836.355	1737.474
1.000518849	1.222988966	404.742	404.952	494.995
1.000703559	1.120497698	1110.071	1110.852	1243.832
1.000738969	0.99092112	1150.252	1151.102	1139.809
1.000790239	0.994465018	302.44	302.679	300.766
1.000858783	1.143480192	2016.808	2018.54	2306.18
1.000888852	1.228292439	786.408	787.107	965.939
1.001252973	0.873806112	2665.66	2669	2329.27
1.001307202	1.030556272	1730.414	1732.676	1783.289
1.001311683	1.668264031	516.893	517.571	862.314
1.001439821	1.311224083	110.4304	110.5894	144.799
1.001516089	0.980348543	38.1244	38.1822	37.3752
1.001518909	1.092161069	205.7398	206.0523	224.701
1.001527567	0.979405122	3665.96	3671.56	3590.46
1.001720866	0.761302476	2824.16	2829.02	2150.04
1.001748116	1.181251378	1932.366	1935.744	2282.61
1.001768738	0.859427439	463.042	463.861	397.951
1.00181218	0.743053745	383.516	384.211	284.973
1.001812709	1.135679362	85.4522	85.6071	97.0463
1.001818548	0.670223453	146.9304	147.1976	98.4762
1.001850507	0.954022315	25.6146	25.662	24.4369
1.001957243	0.94637742	238.09	238.556	225.323
1.002020365	1.31671257	1677.42	1680.809	2208.68
1.002081574	1.161922562	527.005	528.102	612.339
1.0021983	0.885757879	93.5268	93.7324	82.8421
1.002217177	1.031877424	544.837	546.045	562.205
1.002288232	0.991725309	124.6814	124.9667	123.6497
1.002360281	1.14532389	570.271	571.617	653.145
1.002405201	0.988309265	2058.04	2062.99	2033.98
1.002499208	1.022398457	741.435	743.288	758.042
1.002511311	1.420986269	17.17828	17.22142	24.4101
1.002601793	0.898794602	14.44004	14.47761	12.97863
1.00261204	1.083769544	1052.817	1055.567	1141.011
1.002624841	1.052338973	3421.16	3430.14	3600.22
1.002705843	1.048928009	314.135	314.985	329.505
1.002768451	1.211821672	568.549	570.123	688.98
1.002830868	1.017882403	178.7791	179.2852	181.9761
1.002964524	0.93918112	1256.863	1260.589	1180.422
1.003194947	0.866942808	156.4658	156.9657	135.6469
1.003405665	1.016299117	1114.907	1118.704	1133.079
1.003567937	1.130591003	1591.396	1597.074	1799.218
1.003808363	0.254298739	88.0956	88.4311	22.4026
1.003919223	1.063149679	175.5195	176.2074	186.6035
1.003936933	1.082995508	1419.125	1424.712	1536.906
1.003991298	0.83522892	1220.906	1225.779	1019.736
1.004071517	1.034988254	2090.13	2098.64	2163.26
1.004171241	1.370784087	545.641	547.917	747.956
1.004297869	1.10247694	2515.2	2526.01	2772.95
1.00470464	0.948973457	131.4022	132.0204	124.6972
1.004725461	1.205041621	590.207	592.996	711.224
1.004908004	0.706770587	260.391	261.669	184.0367
1.004919536	1.135698576	4242.27	4263.14	4817.94
1.005016188	1.260157515	375.584	377.468	473.295
1.005075445	0.997270484	24.7663	24.892	24.6987
1.005091999	0.946164239	1273.763	1280.249	1205.189
1.005176155	1.01059016	689.508	693.077	696.81
1.005195675	0.967870422	38.5128	38.7129	37.2754
1.005341571	0.931796456	804.445	808.742	749.579
1.005386789	1.213601946	147.7318	148.5276	179.2876
1.005483512	0.948830347	306.373	308.053	290.696
1.00556964	0.509529846	2603.4	2617.9	1326.51
1.005890871	1.147933142	781.718	786.323	897.36
1.005915311	1.025862777	124.1862	124.9208	127.398
1.006423843	1.021575649	1408.347	1417.394	1438.733
1.00643986	1.972115662	352.958	355.231	696.074
1.006486426	0.818177364	1040.943	1047.695	851.676
1.006544884	1.149116793	4973.35	5005.9	5714.96
1.006582338	0.894160691	201.1899	202.5142	179.8961
1.006583633	1.157405112	76.2345	76.7364	88.2342
1.006662404	1.063287904	1216.678	1224.784	1293.679
1.006889152	0.986115817	212.508	213.972	209.5575
1.00701049	1.000286416	373.583	376.202	373.69
1.007240613	0.280982774	1502.359	1513.237	422.137
1.007256403	0.982220039	183.2175	184.547	179.9599
1.007586854	0.890002259	4294.27	4326.85	3821.91
1.007632824	1.135761378	719.262	724.752	816.91
1.007639125	1.25720702	317.052	319.474	398.6
1.007649323	0.909912832	434.679	438.004	395.52
1.007710211	0.845908769	1301.002	1311.033	1100.529
1.007969885	1.047079544	1707.302	1720.909	1787.681
1.007973648	0.963240812	746.208	752.158	718.778
1.008014359	1.017673863	567.731	572.281	577.765
1.008023571	1.02974865	437.835	441.348	450.86
1.008044234	1.132581382	3805.21	3835.82	4309.71
1.008121133	1.127405931	1105.757	1114.737	1246.637
1.008178717	0.9586824	13.72587	13.83813	13.15875
1.008242649	0.896816647	462.594	466.407	414.862
1.008288838	0.961072758	38.6182	38.9383	37.1149
1.008375923	1.091427918	5684.15	5731.76	6203.84
1.008419895	0.982630217	400.005	403.373	393.057
1.008501119	1.051889027	704.966	710.959	741.546
1.008569663	0.765554823	1498.892	1511.737	1147.484
1.008613969	1.248996549	760.625	767.177	950.018
1.00885024	1.23005839	37.6261	37.9591	46.2823
1.008853618	0.908907165	1383.841	1396.093	1257.783
1.009027814	1.069194434	6558.62	6617.83	7012.44
1.009078211	0.975177936	1230.639	1241.811	1200.092
1.00908109	1.001177964	3064.61	3092.44	3068.22
1.009096307	1.053041998	2526.3	2549.28	2660.3
1.009143331	1.021375016	221.801	223.829	226.542
1.009148806	1.191078292	708.945	715.431	844.409
1.009154773	1.103010653	184.9964	186.69	204.053
1.009154911	0.920885909	1708.482	1724.123	1573.317
1.00923626	1.148374534	657.842	663.918	755.449
1.009280355	1.2376291	68.8228	69.4615	85.1771
1.00942775	0.862031651	1805.733	1822.757	1556.599
1.009471166	0.895149414	619.987	625.859	554.981
1.009790302	0.989732634	3332.89	3365.52	3298.67
1.009849365	1.089145589	1392.374	1406.088	1516.498
1.009968393	0.969741321	62.5176	63.1408	60.6259
1.010353714	1.101672016	439.649	444.201	484.349
1.010561607	1.001299052	5142.21	5196.52	5148.89
1.010618539	1.051718532	544.331	550.111	572.483
1.01080071	1.356115197	1703.314	1721.711	2309.89
1.010971242	1.116160097	158.879	160.6221	177.3344
1.01128414	0.931390681	320.627	324.245	298.629
1.011333261	0.903191106	49.4562	50.0167	44.6684
1.011400276	0.983769958	112.3657	113.6467	110.542
1.011408135	1.331394723	24.1582	24.4338	32.1641
1.011478828	1.087449088	1448.58	1465.208	1575.257
1.011559909	1.03503101	3387.57	3426.73	3506.24
1.011599708	1.023128629	2020.137	2043.57	2066.86
1.011821933	1.160826666	8971.46	9077.52	10414.31
1.011897478	1.052600787	4478.26	4531.54	4713.82
1.012028016	0.991322972	181.7673	183.9536	180.1901
1.012044434	1.029338776	2012.797	2037.04	2071.85
1.012090121	0.661180659	249.708	252.727	165.1021
1.012137967	1.039944077	856.898	867.299	891.126
1.012251873	0.922571108	1248.707	1264.006	1152.021
1.012254699	1.2842344	176.365	178.5263	226.494
1.012272286	0.808836315	297.907	301.563	240.958
1.01235253	0.935719981	6145.3	6221.21	5750.28
1.012401701	0.809888138	51.1704	51.805	41.4423
1.012450154	1.002298306	133.8377	135.504	134.1453
1.012527994	1.033329128	1775.384	1797.626	1834.556
1.012597351	0.846825125	771.432	781.15	653.268
1.012626155	1.143109707	351.255	355.69	401.523
1.012648478	1.090822417	507.65	514.071	553.756
1.012871052	1.023496912	483.255	489.475	494.61
1.012888492	0.506257968	25.1775	25.502	12.74631
1.013033677	0.981628573	3846.19	3896.32	3775.53
1.013078752	1.002441825	1047.577	1061.278	1050.135
1.013254964	0.866306282	489.477	495.965	424.037
1.013376513	1.358462755	175.5764	177.925	238.514
1.013420402	1.32707727	274.88	278.569	364.787
1.013430769	1.239049869	46.0063	46.6242	57.0041
1.013547355	0.944638136	61.4954	62.3285	58.0909
1.013626507	0.468455384	227.351	230.449	106.5038
1.013660887	1.515665382	415.566	421.243	629.859
1.013661856	0.927159052	2842.22	2881.05	2635.19
1.013818675	0.837446349	681.252	690.666	570.512
1.013885778	1.129569957	69.6396	70.6066	78.6628
1.013948061	1.19272254	148.7662	150.8412	177.4368
1.014097615	0.914572012	848.867	860.834	776.35
1.014098038	0.916243381	1782.092	1807.216	1632.83
1.01421341	0.680965861	223.8168	226.998	152.4116
1.014232986	1.085577028	3126.54	3171.04	3394.1
1.014276308	0.85407606	1477.763	1498.86	1262.122
1.014295076	1.06717171	666.873	676.406	711.668
1.01436302	1.016786221	851.353	863.581	865.644
1.014400131	0.859514639	1230.961	1248.687	1058.029
1.014526698	1.12696283	5127.8	5202.29	5778.84
1.014617965	0.697799439	298.742	303.109	208.462
1.014772775	0.762008484	691.407	701.621	526.858
1.014773152	1.071178471	1008.451	1023.349	1080.231
1.014791418	1.209765666	822.842	835.013	995.446
1.014804721	1.023449207	2282.38	2316.17	2335.9
1.014838265	0.905876943	282.715	286.91	256.105
1.015110874	1.130835862	266.563	270.591	301.439
1.015130958	1.233719519	1045.869	1061.694	1290.309
1.015193777	1.057998185	567.535	576.158	600.451
1.015531534	1.051756433	347.551	352.949	365.539
1.015533256	1.161027013	1213.461	1232.31	1408.861
1.015598785	0.998834771	1020.4	1036.317	1019.211
1.01565509	0.933261149	954.961	969.911	891.228
1.015659753	1.187512894	353.837	359.378	420.186
1.015684737	0.70865986	2270.36	2305.97	1608.913
1.015794479	0.734450189	1083.1	1100.207	795.483
1.0159721	1.140238805	843.283	856.752	961.544
1.016056885	1.145235082	431.466	438.394	494.13
1.016107172	0.959921385	1426.197	1449.169	1369.037
1.016116533	1.066984646	923.958	938.849	985.849
1.016163727	0.847109471	1713.095	1740.785	1451.179
1.016234139	0.921622872	775.711	788.304	714.913
1.01627279	0.714443799	515.093	523.475	368.005
1.016290033	1.052368101	4316.75	4387.07	4542.81
1.016503133	0.95293784	1558.492	1584.212	1485.146
1.016626201	0.753484254	203.6304	207.016	153.4323
1.016632449	0.920788351	610.794	620.953	562.412
1.016692734	1.201604871	249.989	254.162	300.388
1.016729103	1.049320115	4001.41	4068.35	4198.76
1.016902586	0.717405068	772.367	785.422	554.1
1.016907614	0.808609263	7.06309	7.18251	5.71128
1.017081251	1.064813514	2918.99	2968.85	3108.18
1.017089677	0.565241866	103.3899	105.1568	58.4403
1.017110221	1.037704102	253.182	257.514	262.728
1.017115895	1.027383025	249.242	253.508	256.067
1.017127053	1.136011068	915.102	930.775	1039.566
1.017184076	0.890547545	37.0983	37.7358	33.0378
1.017227457	1.04927491	3331.31	3388.7	3495.46
1.017239973	1.093024818	2083.53	2119.45	2277.35
1.017824562	1.160343178	539.312	548.925	625.787
1.017852687	0.888279929	1687.029	1717.147	1498.554
1.018023164	0.885020815	1162.393	1183.343	1028.742
1.018065834	1.008921803	733.484	746.735	740.028
1.018188818	0.804718263	63.8964	65.0586	51.4186
1.018196292	1.139722841	1771.185	1803.414	2018.66
1.01851802	1.064544449	1373.689	1399.127	1462.353
1.018614474	0.904828207	642.081	654.033	580.973
1.01871235	1.116679586	1846.107	1880.652	2061.51
1.018729002	0.94039201	815.847	831.127	767.216
1.018792338	1.308924426	73.663	75.0473	96.4193
1.018977609	1.171899939	137.2723	139.8774	160.8694
1.019090766	1.089032603	1960.529	1997.957	2135.08
1.019141621	1.05323454	1232.602	1256.196	1298.219
1.019336245	0.839749541	4222.64	4304.29	3545.96
1.019610117	0.893675583	422.537	430.823	377.611
1.019670018	0.952407084	1355.769	1382.437	1291.244
1.019906223	0.882709429	1110.507	1132.613	980.255
1.020031044	1.110011689	1043.68	1064.586	1158.497
1.020051852	0.863344995	177.9686	181.5372	153.6483
1.020234048	1.284865207	206.2909	210.465	265.056
1.020303002	1.269169113	285.081	290.869	361.816
1.020418259	1.011990586	20.25589	20.66948	20.49877
1.02046725	0.563705118	249.374	254.478	140.5734
1.020639413	0.871485257	1075.612	1097.812	937.38
1.020716675	1.010449869	1114.368	1137.454	1126.013
1.020962689	0.516231751	147.3809	150.4704	76.0827
1.020997005	0.983291169	524.932	535.954	516.161
1.021052884	1.1921514	2081.9	2125.73	2481.94
1.021344106	0.867176989	137.0636	139.9891	118.8584
1.021385448	0.909465347	592.646	605.32	538.991
1.02144744	0.954681582	6284.2	6418.98	5999.41
1.021516243	1.125849834	866.787	885.437	975.872
1.021528406	0.934804904	695.221	710.188	649.896
1.021553143	0.763637122	695.583	710.575	531.173
1.021597853	0.837102397	2217.35	2265.24	1856.149
1.021690293	1.222618952	3859.33	3943.04	4718.49
1.021753392	0.950536736	3063.89	3130.54	2912.34
1.021926359	1.228647063	1878.196	1919.378	2307.64
1.021936062	1.110793041	2165.84	2213.35	2405.8
1.021996848	0.896551638	119.6626	122.2948	107.2837
1.022174285	1.067789306	833.037	851.509	889.508
1.022292129	1.117823419	7584.74	7753.82	8478.4
1.022387998	0.973230573	96.7036	98.8686	94.1149
1.022432952	1.067639965	2491.87	2547.77	2660.42
1.0224455	1.195886187	2510.08	2566.42	3001.77
1.022491272	1.065239755	2004.422	2049.504	2135.19
1.022498528	1.198234281	444.918	454.928	533.116
1.022557838	0.92499672	342.985	350.722	317.26
1.022586455	1.159172546	302.615	309.45	350.783
1.022618703	1.232672194	63.6376	65.077	78.4443
1.022658592	0.951994911	1344.17	1374.627	1279.643
1.022731787	0.988220117	4782.73	4891.45	4726.39
1.022755483	1.00843484	1172.992	1199.684	1182.886
1.022782747	1.150298275	89.5985	91.6398	103.065
1.022828771	0.944131919	1862.781	1905.306	1758.711
1.022859605	1.068607935	1339.262	1369.877	1431.146
1.023117632	1.114001779	317.074	324.404	353.221
1.023256743	1.045261226	3002.57	3072.4	3138.47
1.023304263	0.948436618	657.133	672.447	623.249
1.023316577	0.969183491	2216.02	2267.69	2147.73
1.023323931	1.204072266	2680.08	2742.59	3227.01
1.023379761	1.065845406	279.002	285.525	297.373
1.023393199	0.824280812	1113.999	1140.059	918.248
1.02341299	0.868773173	231.41	236.828	201.0428
1.023537027	1.027649866	13.84202	14.16782	14.22475
1.023614933	0.671112445	913.151	934.715	612.827
1.023658949	0.861664342	9068.45	9283	7813.96
1.023784348	0.810756478	3064.2	3137.08	2484.32
1.023784562	1.58725197	129.2435	132.3175	205.142
1.023942375	1.109991058	70.8994	72.5969	78.6977
1.024011143	1.012862256	3338.45	3418.61	3381.39
1.024132416	0.819680155	427.019	437.324	350.019
1.024379949	1.012355995	127.6951	130.8083	129.2729
1.024389279	1.057450352	884.938	906.521	935.778
1.02439523	0.828070548	249.475	255.561	206.5829
1.024402364	0.859341942	1062.52	1088.448	913.068
1.024563598	0.897251934	626.659	642.052	562.271
1.024602244	0.910878943	372.527	381.692	339.327
1.024734669	1.333726006	1351.423	1384.85	1802.428
1.024793409	1.039050218	793.235	812.902	824.211
1.024973346	1.008290846	327.349	335.524	330.063
1.024988772	0.972104876	3072.58	3149.36	2986.87
1.025079283	1.218268429	5288.03	5420.65	6442.24
1.025119487	0.554532554	451.721	463.068	250.494
1.025180305	1.078052455	1833.139	1879.298	1976.22
1.025373576	0.93678829	1619.953	1661.057	1517.553
1.025663431	1.038324734	2758.01	2828.79	2863.71
1.025707078	0.945932834	1636.631	1678.704	1548.143
1.02579079	1.108646536	1421.205	1457.859	1575.614
1.025809174	1.019401503	1445.455	1482.761	1473.499
1.025855124	0.901875354	2010.82	2062.81	1813.509
1.02587365	0.833627551	744.348	763.607	620.509
1.02591238	0.996530368	218.467	224.128	217.709
1.025925149	1.135252292	1468.574	1506.647	1667.202
1.026094738	1.132477855	1380.125	1416.139	1562.961
1.026112194	1.06746154	1041.927	1069.134	1112.217
1.026268562	1.001028564	373.336	383.143	373.72
1.026271358	0.975321688	2517.19	2583.32	2455.07
1.026336958	0.790859195	407.754	418.493	322.476
1.026431331	0.949483976	185.6698	190.5773	176.2905
1.026431426	0.999472938	3320.29	3408.05	3318.54
1.02648658	0.774689832	404.62	415.337	313.455
1.026504734	1.136406019	425.773	437.058	483.851
1.026523456	1.036557242	4214.76	4326.55	4368.84
1.026692787	0.89564527	2317.48	2379.34	2075.64
1.026788923	0.954499026	2114.68	2171.33	2018.46
1.026937301	1.416875499	129.0107	132.4859	182.7921
1.027065048	1.055561911	559.43	574.571	590.513
1.027087594	1.015149113	914.773	939.552	928.631
1.027087761	1.148998602	376.923	387.133	433.084
1.027156306	0.924740218	5772.14	5928.89	5337.73
1.027199663	1.095953324	2133.85	2191.89	2338.6
1.02732567	1.010361326	461.91	474.532	466.696
1.027336286	1.030255802	1002.221	1029.618	1032.544
1.027381628	1.573209858	334.75	343.916	526.632
1.027391746	1.021818572	6707.13	6890.85	6853.47
1.02739633	1.364947597	485.941	499.254	663.284
1.02742581	1.088431319	2231.11	2292.3	2428.41
1.027498337	0.794393537	350.203	359.833	278.199
1.027642507	0.979125668	3597.72	3697.17	3522.62
1.02788439	0.994789661	2258.97	2321.96	2247.2
1.027991246	0.826023599	157.0098	161.4047	129.6938
1.028073998	0.88764588	602.123	619.027	534.472
1.028205875	0.949371439	837.946	861.581	795.522
1.02826772	1.098605043	765.113	786.741	840.557
1.028340426	0.738137589	70.5	72.498	52.0387
1.02843882	0.879001131	252.085	259.254	221.583
1.028552414	1.136507857	60.1035	61.8196	68.3081
1.028687046	0.825656781	723.567	744.324	597.418
1.028837948	1.200579588	1675.674	1723.997	2011.78
1.028919599	1.137481064	345.233	355.217	392.696
1.029190618	1.166299913	311.744	320.844	363.587
1.029215191	0.994970569	908.055	934.584	903.488
1.029237683	0.994916487	3340.21	3437.87	3323.23
1.029330672	0.73957308	878.807	904.583	649.942
1.029400424	0.821042992	68.4684	70.4814	56.2155
1.029761433	0.953972576	1740.81	1792.619	1660.685
1.029829981	0.803056727	97.2478	100.1487	78.0955
1.029843149	0.923666915	2003.81	2063.61	1850.853
1.029888838	0.968418423	1645.263	1694.438	1593.303
1.029919578	1.056020192	1338.321	1378.363	1413.294
1.029922046	0.927709382	149.2545	153.7205	138.4648
1.029928122	0.930708325	1728.909	1780.652	1609.11
1.029957388	1.116415276	448.704	462.146	500.94
1.02997167	1.310983886	355.102	365.745	465.533
1.030038345	0.997895459	123.875	127.596	123.6143
1.030175246	0.583760738	134.9815	139.0546	78.7969
1.030258381	1.180812194	1444.261	1487.962	1705.401
1.030284187	1.013209182	437.423	450.67	443.201
1.030403181	0.898579034	229.351	236.324	206.09
1.030406062	0.904676536	792.638	816.739	717.081
1.030573416	0.988015735	155.4455	160.198	153.5826
1.030641508	1.136287424	8731.62	8999.17	9921.63
1.030772635	1.282898839	126.0698	129.9493	161.7348
1.030979035	0.999927497	441.363	455.036	441.331
1.031061001	1.154526425	103.5221	106.7376	119.519
1.031078269	1.037620895	9.37697	9.66839	9.72974
1.031178981	1.040593313	385.901	397.933	401.566
1.031207088	1.088931829	651.038	671.355	708.936
1.031212058	1.025421528	78.1621	80.6017	80.1491
1.031248444	1.287446176	1787.065	1842.908	2300.75
1.031262978	0.674623432	276.909	285.566	186.8093
1.031363141	1.36822342	1033.283	1065.69	1413.762
1.031396958	0.959009438	124.8019	128.7203	119.6862
1.031615835	0.955840971	246.269	254.055	235.394
1.03168541	1.059573922	35.8714	37.008	38.0084
1.031801428	1.221920152	117.8532	121.6011	144.0072
1.031838941	0.990013998	2993.19	3088.49	2963.3
1.032039574	0.964652928	148.5413	153.3005	143.2908
1.032128624	1.207126241	1133.164	1169.571	1367.872
1.032219181	0.941898983	4413.52	4555.72	4157.09
1.032234149	0.826046448	126.1147	130.1799	104.1766
1.032479434	1.035891926	1094.508	1130.057	1133.792
1.032548814	1.241437542	1546.723	1597.067	1920.16
1.032608086	0.62288514	623.741	644.08	388.519
1.03273443	1.099072934	301.273	311.135	331.121
1.032790374	1.083248927	5074.66	5241.06	5497.12
1.032931363	0.983917883	1921.451	1984.727	1890.55
1.033001728	1.251031471	3737.38	3860.72	4675.58
1.033032556	1.094132846	25157	25988	27525.1
1.03325352	1.155620866	24974.8	25805.3	28861.4
1.03327902	1.276748239	1499.323	1549.219	1914.258
1.033353166	0.862907872	3193.4	3299.91	2755.61
1.033355533	0.929147086	2672.72	2761.87	2483.35
1.033387626	0.8618513	217.955	225.232	187.8448
1.033725515	1.127290058	375.591	388.258	423.4
1.033816106	1.12838409	2117.63	2189.24	2389.5
1.033898138	1.055112829	3041.76	3144.87	3209.4
1.033918977	1.022210325	315.664	326.371	322.675
1.034066339	0.92851906	428.282	442.872	397.668
1.034499361	0.948008383	818.305	846.536	775.76
1.034606991	0.906700341	355.564	367.869	322.39
1.034608961	0.889417991	2939.99	3041.74	2614.88
1.034654467	0.829640039	6767.67	7002.2	5614.73
1.034703481	0.931815882	2371.52	2453.82	2209.82
1.034844344	1.105715651	780.471	807.666	862.979
1.03494667	0.74416939	297.396	307.789	221.313
1.034956806	1.140920119	4410.3	4564.47	5031.8
1.035029204	1.230761796	527.674	546.158	649.441
1.035045235	1.159660149	461.261	477.426	534.906
